"""siteid""","""sitename""","""itemid""","""itemname""","""itemengname""","""itemunit""","""monitordate""","""concentration"""
36,南投,143,小時風速值,WS_HR,m/sec,2024-01-13,0.9
37,斗六,1,二氧化硫,SO2,ppb,2024-01-13,1.7
37,斗六,2,一氧化碳,CO,ppm,2024-01-13,0.39
37,斗六,3,臭氧,O3,ppb,2024-01-13,35.7
37,斗六,4,懸浮微粒,PM10,μg/m3,2024-01-13,46
37,斗六,5,氮氧化物,NOx,ppb,2024-01-13,12.1
37,斗六,6,一氧化氮,NO,ppb,2024-01-13,1
37,斗六,7,二氧化氮,NO2,ppb,2024-01-13,11
37,斗六,8,總碳氫化物,THC,ppm,2024-01-13,2.18
37,斗六,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.09
37,斗六,10,風速,WIND_SPEED,m/sec,2024-01-13,1
37,斗六,14,溫度,AMB_TEMP,℃,2024-01-13,18.9
37,斗六,31,甲烷,CH4,ppm,2024-01-13,2.08
37,斗六,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,29.7
37,斗六,38,相對濕度,RH,%,2024-01-13,72
37,斗六,143,小時風速值,WS_HR,m/sec,2024-01-13,0.7
38,崙背,1,二氧化硫,SO2,ppb,2024-01-13,0.9
38,崙背,2,一氧化碳,CO,ppm,2024-01-13,0.34
38,崙背,3,臭氧,O3,ppb,2024-01-13,27.2
38,崙背,4,懸浮微粒,PM10,μg/m3,2024-01-13,47
38,崙背,5,氮氧化物,NOx,ppb,2024-01-13,14
38,崙背,6,一氧化氮,NO,ppb,2024-01-13,2.4
38,崙背,7,二氧化氮,NO2,ppb,2024-01-13,11.6
38,崙背,8,總碳氫化物,THC,ppm,2024-01-13,2.7
38,崙背,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.12
38,崙背,10,風速,WIND_SPEED,m/sec,2024-01-13,1
38,崙背,14,溫度,AMB_TEMP,℃,2024-01-13,18.2
38,崙背,31,甲烷,CH4,ppm,2024-01-13,2.58
38,崙背,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,29.5
38,崙背,38,相對濕度,RH,%,2024-01-13,73
38,崙背,143,小時風速值,WS_HR,m/sec,2024-01-13,0.8
39,新港,1,二氧化硫,SO2,ppb,2024-01-13,2.4
39,新港,2,一氧化碳,CO,ppm,2024-01-13,0.35
39,新港,3,臭氧,O3,ppb,2024-01-13,31.2
39,新港,4,懸浮微粒,PM10,μg/m3,2024-01-13,52
39,新港,5,氮氧化物,NOx,ppb,2024-01-13,15.8
39,新港,6,一氧化氮,NO,ppb,2024-01-13,2.8
39,新港,7,二氧化氮,NO2,ppb,2024-01-13,13
39,新港,10,風速,WIND_SPEED,m/sec,2024-01-13,1.3
39,新港,14,溫度,AMB_TEMP,℃,2024-01-13,18.4
39,新港,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,31.1
39,新港,38,相對濕度,RH,%,2024-01-13,72
39,新港,143,小時風速值,WS_HR,m/sec,2024-01-13,1.1
40,朴子,1,二氧化硫,SO2,ppb,2024-01-13,2.3
40,朴子,2,一氧化碳,CO,ppm,2024-01-13,0.35
40,朴子,3,臭氧,O3,ppb,2024-01-13,29.4
40,朴子,4,懸浮微粒,PM10,μg/m3,2024-01-13,44
40,朴子,5,氮氧化物,NOx,ppb,2024-01-13,12.3
40,朴子,6,一氧化氮,NO,ppb,2024-01-13,1.8
40,朴子,7,二氧化氮,NO2,ppb,2024-01-13,10.3
40,朴子,10,風速,WIND_SPEED,m/sec,2024-01-13,1
40,朴子,14,溫度,AMB_TEMP,℃,2024-01-13,18.2
40,朴子,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,28
40,朴子,38,相對濕度,RH,%,2024-01-13,73
40,朴子,143,小時風速值,WS_HR,m/sec,2024-01-13,0.8
41,臺西,1,二氧化硫,SO2,ppb,2024-01-13,2
41,臺西,2,一氧化碳,CO,ppm,2024-01-13,0.27
41,臺西,3,臭氧,O3,ppb,2024-01-13,31.8
41,臺西,4,懸浮微粒,PM10,μg/m3,2024-01-13,40
41,臺西,5,氮氧化物,NOx,ppb,2024-01-13,11.8
41,臺西,6,一氧化氮,NO,ppb,2024-01-13,1.4
41,臺西,7,二氧化氮,NO2,ppb,2024-01-13,10.4
41,臺西,8,總碳氫化物,THC,ppm,2024-01-13,2.35
41,臺西,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.1
41,臺西,10,風速,WIND_SPEED,m/sec,2024-01-13,3.3
41,臺西,14,溫度,AMB_TEMP,℃,2024-01-13,18.5
41,臺西,31,甲烷,CH4,ppm,2024-01-13,2.25
41,臺西,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,18.1
41,臺西,38,相對濕度,RH,%,2024-01-13,81
41,臺西,143,小時風速值,WS_HR,m/sec,2024-01-13,3.1
42,嘉義,1,二氧化硫,SO2,ppb,2024-01-13,2.1
42,嘉義,2,一氧化碳,CO,ppm,2024-01-13,0.43
42,嘉義,3,臭氧,O3,ppb,2024-01-13,35.3
42,嘉義,4,懸浮微粒,PM10,μg/m3,2024-01-13,48
42,嘉義,5,氮氧化物,NOx,ppb,2024-01-13,14.7
42,嘉義,6,一氧化氮,NO,ppb,2024-01-13,1.5
42,嘉義,7,二氧化氮,NO2,ppb,2024-01-13,13.1
42,嘉義,8,總碳氫化物,THC,ppm,2024-01-13,2.33
42,嘉義,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.13
42,嘉義,10,風速,WIND_SPEED,m/sec,2024-01-13,1.5
42,嘉義,14,溫度,AMB_TEMP,℃,2024-01-13,19
42,嘉義,31,甲烷,CH4,ppm,2024-01-13,2.19
42,嘉義,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,30.4
42,嘉義,38,相對濕度,RH,%,2024-01-13,65
42,嘉義,143,小時風速值,WS_HR,m/sec,2024-01-13,1.3
43,新營,1,二氧化硫,SO2,ppb,2024-01-13,1.6
43,新營,2,一氧化碳,CO,ppm,2024-01-13,0.42
43,新營,3,臭氧,O3,ppb,2024-01-13,33
43,新營,4,懸浮微粒,PM10,μg/m3,2024-01-13,52
43,新營,5,氮氧化物,NOx,ppb,2024-01-13,17.8
43,新營,6,一氧化氮,NO,ppb,2024-01-13,2.6
43,新營,7,二氧化氮,NO2,ppb,2024-01-13,15.2
43,新營,8,總碳氫化物,THC,ppm,2024-01-13,2.57
43,新營,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.11
43,新營,10,風速,WIND_SPEED,m/sec,2024-01-13,0.9
43,新營,14,溫度,AMB_TEMP,℃,2024-01-13,18.8
43,新營,31,甲烷,CH4,ppm,2024-01-13,2.46
43,新營,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,29.2
43,新營,38,相對濕度,RH,%,2024-01-13,69
43,新營,143,小時風速值,WS_HR,m/sec,2024-01-13,0.8
44,善化,1,二氧化硫,SO2,ppb,2024-01-13,2
44,善化,2,一氧化碳,CO,ppm,2024-01-13,0.32
44,善化,3,臭氧,O3,ppb,2024-01-13,32.9
44,善化,4,懸浮微粒,PM10,μg/m3,2024-01-13,43
44,善化,5,氮氧化物,NOx,ppb,2024-01-13,14.4
44,善化,6,一氧化氮,NO,ppb,2024-01-13,2.2
44,善化,7,二氧化氮,NO2,ppb,2024-01-13,12.1
44,善化,10,風速,WIND_SPEED,m/sec,2024-01-13,1.1
44,善化,14,溫度,AMB_TEMP,℃,2024-01-13,17.6
44,善化,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,27.8
44,善化,38,相對濕度,RH,%,2024-01-13,72
44,善化,143,小時風速值,WS_HR,m/sec,2024-01-13,0.9
45,安南,1,二氧化硫,SO2,ppb,2024-01-13,1.5
45,安南,2,一氧化碳,CO,ppm,2024-01-13,0.41
45,安南,3,臭氧,O3,ppb,2024-01-13,31.2
45,安南,4,懸浮微粒,PM10,μg/m3,2024-01-13,52
45,安南,5,氮氧化物,NOx,ppb,2024-01-13,19.9
45,安南,6,一氧化氮,NO,ppb,2024-01-13,1.9
45,安南,7,二氧化氮,NO2,ppb,2024-01-13,17.9
45,安南,8,總碳氫化物,THC,ppm,2024-01-13,2.43
45,安南,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.16
45,安南,10,風速,WIND_SPEED,m/sec,2024-01-13,0.7
45,安南,14,溫度,AMB_TEMP,℃,2024-01-13,19.1
45,安南,31,甲烷,CH4,ppm,2024-01-13,2.27
45,安南,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,34
45,安南,38,相對濕度,RH,%,2024-01-13,70
45,安南,143,小時風速值,WS_HR,m/sec,2024-01-13,0.7
46,臺南,1,二氧化硫,SO2,ppb,2024-01-13,1.8
46,臺南,2,一氧化碳,CO,ppm,2024-01-13,0.48
46,臺南,3,臭氧,O3,ppb,2024-01-13,33.5
46,臺南,4,懸浮微粒,PM10,μg/m3,2024-01-13,51
46,臺南,5,氮氧化物,NOx,ppb,2024-01-13,24.4
46,臺南,6,一氧化氮,NO,ppb,2024-01-13,1.9
46,臺南,7,二氧化氮,NO2,ppb,2024-01-13,22.4
46,臺南,8,總碳氫化物,THC,ppm,2024-01-13,2.4
46,臺南,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.18
46,臺南,10,風速,WIND_SPEED,m/sec,2024-01-13,0.8
46,臺南,14,溫度,AMB_TEMP,℃,2024-01-13,19.6
46,臺南,31,甲烷,CH4,ppm,2024-01-13,2.22
46,臺南,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,34.2
46,臺南,38,相對濕度,RH,%,2024-01-13,68
46,臺南,143,小時風速值,WS_HR,m/sec,2024-01-13,0.6
47,美濃,1,二氧化硫,SO2,ppb,2024-01-13,0.8
47,美濃,2,一氧化碳,CO,ppm,2024-01-13,0.28
47,美濃,3,臭氧,O3,ppb,2024-01-13,42.6
47,美濃,4,懸浮微粒,PM10,μg/m3,2024-01-13,31
47,美濃,5,氮氧化物,NOx,ppb,2024-01-13,7.7
47,美濃,6,一氧化氮,NO,ppb,2024-01-13,0.8
47,美濃,7,二氧化氮,NO2,ppb,2024-01-13,6.7
47,美濃,10,風速,WIND_SPEED,m/sec,2024-01-13,0.8
47,美濃,14,溫度,AMB_TEMP,℃,2024-01-13,19.3
47,美濃,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,19.6
47,美濃,38,相對濕度,RH,%,2024-01-13,67
47,美濃,143,小時風速值,WS_HR,m/sec,2024-01-13,0.6
48,橋頭,1,二氧化硫,SO2,ppb,2024-01-13,1.8
48,橋頭,2,一氧化碳,CO,ppm,2024-01-13,0.38
48,橋頭,3,臭氧,O3,ppb,2024-01-13,38.4
48,橋頭,4,懸浮微粒,PM10,μg/m3,2024-01-13,37
48,橋頭,5,氮氧化物,NOx,ppb,2024-01-13,18
48,橋頭,6,一氧化氮,NO,ppb,2024-01-13,1.1
48,橋頭,7,二氧化氮,NO2,ppb,2024-01-13,16.8
48,橋頭,8,總碳氫化物,THC,ppm,2024-01-13,2.29
48,橋頭,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.13
48,橋頭,10,風速,WIND_SPEED,m/sec,2024-01-13,1.5
48,橋頭,14,溫度,AMB_TEMP,℃,2024-01-13,20
48,橋頭,31,甲烷,CH4,ppm,2024-01-13,2.17
48,橋頭,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,24
48,橋頭,38,相對濕度,RH,%,2024-01-13,60
48,橋頭,143,小時風速值,WS_HR,m/sec,2024-01-13,1.4
49,仁武,1,二氧化硫,SO2,ppb,2024-01-13,1.7
49,仁武,2,一氧化碳,CO,ppm,2024-01-13,0.43
49,仁武,3,臭氧,O3,ppb,2024-01-13,37.4
49,仁武,4,懸浮微粒,PM10,μg/m3,2024-01-13,37
49,仁武,5,氮氧化物,NOx,ppb,2024-01-13,22.7
49,仁武,6,一氧化氮,NO,ppb,2024-01-13,2
49,仁武,7,二氧化氮,NO2,ppb,2024-01-13,20.6
49,仁武,8,總碳氫化物,THC,ppm,2024-01-13,2.34
49,仁武,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.19
49,仁武,10,風速,WIND_SPEED,m/sec,2024-01-13,1.3
49,仁武,14,溫度,AMB_TEMP,℃,2024-01-13,20.1
49,仁武,31,甲烷,CH4,ppm,2024-01-13,2.15
49,仁武,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,25.5
49,仁武,38,相對濕度,RH,%,2024-01-13,60
49,仁武,143,小時風速值,WS_HR,m/sec,2024-01-13,1
50,鳳山,1,二氧化硫,SO2,ppb,2024-01-13,1.5
50,鳳山,2,一氧化碳,CO,ppm,2024-01-13,0.6
50,鳳山,3,臭氧,O3,ppb,2024-01-13,37.5
50,鳳山,4,懸浮微粒,PM10,μg/m3,2024-01-13,40
50,鳳山,5,氮氧化物,NOx,ppb,2024-01-13,21.4
50,鳳山,6,一氧化氮,NO,ppb,2024-01-13,1.9
50,鳳山,7,二氧化氮,NO2,ppb,2024-01-13,19.4
50,鳳山,8,總碳氫化物,THC,ppm,2024-01-13,2.44
50,鳳山,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.21
50,鳳山,10,風速,WIND_SPEED,m/sec,2024-01-13,0.4
50,鳳山,14,溫度,AMB_TEMP,℃,2024-01-13,20.5
50,鳳山,31,甲烷,CH4,ppm,2024-01-13,2.22
50,鳳山,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,20.5
50,鳳山,38,相對濕度,RH,%,2024-01-13,52
50,鳳山,143,小時風速值,WS_HR,m/sec,2024-01-13,0.4
51,大寮,1,二氧化硫,SO2,ppb,2024-01-13,9.4
51,大寮,2,一氧化碳,CO,ppm,2024-01-13,0.37
51,大寮,3,臭氧,O3,ppb,2024-01-13,41.1
51,大寮,4,懸浮微粒,PM10,μg/m3,2024-01-13,43
51,大寮,5,氮氧化物,NOx,ppb,2024-01-13,17.6
51,大寮,6,一氧化氮,NO,ppb,2024-01-13,1.3
51,大寮,7,二氧化氮,NO2,ppb,2024-01-13,16.3
51,大寮,8,總碳氫化物,THC,ppm,2024-01-13,2.29
51,大寮,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.1
51,大寮,10,風速,WIND_SPEED,m/sec,2024-01-13,0.9
51,大寮,14,溫度,AMB_TEMP,℃,2024-01-13,20.4
51,大寮,31,甲烷,CH4,ppm,2024-01-13,2.18
51,大寮,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,27.1
51,大寮,38,相對濕度,RH,%,2024-01-13,60
51,大寮,143,小時風速值,WS_HR,m/sec,2024-01-13,0.8
52,林園,1,二氧化硫,SO2,ppb,2024-01-13,2.4
52,林園,2,一氧化碳,CO,ppm,2024-01-13,0.32
52,林園,3,臭氧,O3,ppb,2024-01-13,43.5
52,林園,4,懸浮微粒,PM10,μg/m3,2024-01-13,50
52,林園,5,氮氧化物,NOx,ppb,2024-01-13,11.8
52,林園,6,一氧化氮,NO,ppb,2024-01-13,0.7
52,林園,7,二氧化氮,NO2,ppb,2024-01-13,11
52,林園,8,總碳氫化物,THC,ppm,2024-01-13,2.49
52,林園,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.22
52,林園,10,風速,WIND_SPEED,m/sec,2024-01-13,1.5
52,林園,14,溫度,AMB_TEMP,℃,2024-01-13,20
52,林園,31,甲烷,CH4,ppm,2024-01-13,2.25
52,林園,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,28
52,林園,38,相對濕度,RH,%,2024-01-13,61
52,林園,143,小時風速值,WS_HR,m/sec,2024-01-13,1.4
53,楠梓,1,二氧化硫,SO2,ppb,2024-01-13,1.6
53,楠梓,2,一氧化碳,CO,ppm,2024-01-13,0.43
53,楠梓,3,臭氧,O3,ppb,2024-01-13,32
53,楠梓,4,懸浮微粒,PM10,μg/m3,2024-01-13,43
53,楠梓,5,氮氧化物,NOx,ppb,2024-01-13,24.7
53,楠梓,6,一氧化氮,NO,ppb,2024-01-13,2.8
53,楠梓,7,二氧化氮,NO2,ppb,2024-01-13,21.8
53,楠梓,8,總碳氫化物,THC,ppm,2024-01-13,2.35
53,楠梓,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.12
53,楠梓,10,風速,WIND_SPEED,m/sec,2024-01-13,0.7
53,楠梓,14,溫度,AMB_TEMP,℃,2024-01-13,18.8
53,楠梓,31,甲烷,CH4,ppm,2024-01-13,2.22
53,楠梓,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,23.6
53,楠梓,38,相對濕度,RH,%,2024-01-13,65
53,楠梓,143,小時風速值,WS_HR,m/sec,2024-01-13,0.6
54,左營,1,二氧化硫,SO2,ppb,2024-01-13,1.5
54,左營,2,一氧化碳,CO,ppm,2024-01-13,0.54
54,左營,3,臭氧,O3,ppb,2024-01-13,32.5
54,左營,4,懸浮微粒,PM10,μg/m3,2024-01-13,42
54,左營,5,氮氧化物,NOx,ppb,2024-01-13,27
54,左營,6,一氧化氮,NO,ppb,2024-01-13,2.1
54,左營,7,二氧化氮,NO2,ppb,2024-01-13,24.8
54,左營,8,總碳氫化物,THC,ppm,2024-01-13,2.29
54,左營,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.19
54,左營,10,風速,WIND_SPEED,m/sec,2024-01-13,0.8
54,左營,14,溫度,AMB_TEMP,℃,2024-01-13,19.4
54,左營,31,甲烷,CH4,ppm,2024-01-13,2.11
54,左營,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,26.9
54,左營,38,相對濕度,RH,%,2024-01-13,65
54,左營,143,小時風速值,WS_HR,m/sec,2024-01-13,0.7
56,前金,1,二氧化硫,SO2,ppb,2024-01-13,1.1
56,前金,2,一氧化碳,CO,ppm,2024-01-13,0.4
56,前金,3,臭氧,O3,ppb,2024-01-13,42.9
56,前金,4,懸浮微粒,PM10,μg/m3,2024-01-13,39
56,前金,5,氮氧化物,NOx,ppb,2024-01-13,16.5
56,前金,6,一氧化氮,NO,ppb,2024-01-13,0.6
56,前金,7,二氧化氮,NO2,ppb,2024-01-13,15.8
56,前金,8,總碳氫化物,THC,ppm,2024-01-13,2.22
56,前金,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.12
56,前金,10,風速,WIND_SPEED,m/sec,2024-01-13,1.3
56,前金,14,溫度,AMB_TEMP,℃,2024-01-13,20.3
56,前金,31,甲烷,CH4,ppm,2024-01-13,2.09
56,前金,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,19.4
56,前金,38,相對濕度,RH,%,2024-01-13,63
56,前金,143,小時風速值,WS_HR,m/sec,2024-01-13,1.1
57,前鎮,1,二氧化硫,SO2,ppb,2024-01-13,2.1
57,前鎮,2,一氧化碳,CO,ppm,2024-01-13,0.6
57,前鎮,3,臭氧,O3,ppb,2024-01-13,34
57,前鎮,4,懸浮微粒,PM10,μg/m3,2024-01-13,40
57,前鎮,5,氮氧化物,NOx,ppb,2024-01-13,29.6
57,前鎮,6,一氧化氮,NO,ppb,2024-01-13,4.5
57,前鎮,7,二氧化氮,NO2,ppb,2024-01-13,25.1
57,前鎮,8,總碳氫化物,THC,ppm,2024-01-13,2.29
57,前鎮,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.17
57,前鎮,10,風速,WIND_SPEED,m/sec,2024-01-13,0.7
57,前鎮,14,溫度,AMB_TEMP,℃,2024-01-13,20.1
57,前鎮,31,甲烷,CH4,ppm,2024-01-13,2.12
57,前鎮,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,22.1
57,前鎮,38,相對濕度,RH,%,2024-01-13,60
57,前鎮,143,小時風速值,WS_HR,m/sec,2024-01-13,0.5
58,小港,1,二氧化硫,SO2,ppb,2024-01-13,1.8
58,小港,2,一氧化碳,CO,ppm,2024-01-13,0.37
58,小港,3,臭氧,O3,ppb,2024-01-13,43.3
58,小港,4,懸浮微粒,PM10,μg/m3,2024-01-13,34
58,小港,5,氮氧化物,NOx,ppb,2024-01-13,20.3
58,小港,6,一氧化氮,NO,ppb,2024-01-13,0.8
58,小港,7,二氧化氮,NO2,ppb,2024-01-13,19.5
58,小港,8,總碳氫化物,THC,ppm,2024-01-13,2.24
58,小港,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.14
58,小港,10,風速,WIND_SPEED,m/sec,2024-01-13,1.5
58,小港,14,溫度,AMB_TEMP,℃,2024-01-13,20.5
58,小港,31,甲烷,CH4,ppm,2024-01-13,2.1
58,小港,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,20.6
58,小港,38,相對濕度,RH,%,2024-01-13,59
58,小港,143,小時風速值,WS_HR,m/sec,2024-01-13,1.2
59,屏東,1,二氧化硫,SO2,ppb,2024-01-13,1.2
59,屏東,2,一氧化碳,CO,ppm,2024-01-13,0.36
59,屏東,3,臭氧,O3,ppb,2024-01-13,42.5
59,屏東,4,懸浮微粒,PM10,μg/m3,2024-01-13,39
59,屏東,5,氮氧化物,NOx,ppb,2024-01-13,13.1
59,屏東,6,一氧化氮,NO,ppb,2024-01-13,0.6
59,屏東,7,二氧化氮,NO2,ppb,2024-01-13,12.5
59,屏東,8,總碳氫化物,THC,ppm,2024-01-13,2.31
59,屏東,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.09
59,屏東,10,風速,WIND_SPEED,m/sec,2024-01-13,1.1
59,屏東,14,溫度,AMB_TEMP,℃,2024-01-13,19.9
59,屏東,31,甲烷,CH4,ppm,2024-01-13,2.23
59,屏東,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,21.5
59,屏東,38,相對濕度,RH,%,2024-01-13,46
59,屏東,143,小時風速值,WS_HR,m/sec,2024-01-13,0.9
60,潮州,1,二氧化硫,SO2,ppb,2024-01-13,1.1
60,潮州,2,一氧化碳,CO,ppm,2024-01-13,0.38
60,潮州,3,臭氧,O3,ppb,2024-01-13,40.7
60,潮州,4,懸浮微粒,PM10,μg/m3,2024-01-13,42
60,潮州,5,氮氧化物,NOx,ppb,2024-01-13,7.8
60,潮州,6,一氧化氮,NO,ppb,2024-01-13,0.3
60,潮州,7,二氧化氮,NO2,ppb,2024-01-13,7.5
60,潮州,8,總碳氫化物,THC,ppm,2024-01-13,2.46
60,潮州,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.07
60,潮州,10,風速,WIND_SPEED,m/sec,2024-01-13,1.1
60,潮州,14,溫度,AMB_TEMP,℃,2024-01-13,18.7
60,潮州,31,甲烷,CH4,ppm,2024-01-13,2.39
60,潮州,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,26.2
60,潮州,38,相對濕度,RH,%,2024-01-13,72
60,潮州,143,小時風速值,WS_HR,m/sec,2024-01-13,1
61,恆春,1,二氧化硫,SO2,ppb,2024-01-13,1
61,恆春,2,一氧化碳,CO,ppm,2024-01-13,0.13
61,恆春,3,臭氧,O3,ppb,2024-01-13,46.5
61,恆春,4,懸浮微粒,PM10,μg/m3,2024-01-13,11
61,恆春,5,氮氧化物,NOx,ppb,2024-01-13,1.6
61,恆春,6,一氧化氮,NO,ppb,2024-01-13,0.5
61,恆春,7,二氧化氮,NO2,ppb,2024-01-13,1
61,恆春,10,風速,WIND_SPEED,m/sec,2024-01-13,5.8
61,恆春,14,溫度,AMB_TEMP,℃,2024-01-13,20.5
61,恆春,32,降雨強度,RAIN_INT,㎜,2024-01-13,0
61,恆春,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,5.5
61,恆春,38,相對濕度,RH,%,2024-01-13,70
61,恆春,143,小時風速值,WS_HR,m/sec,2024-01-13,5.5
62,臺東,1,二氧化硫,SO2,ppb,2024-01-13,0.6
62,臺東,2,一氧化碳,CO,ppm,2024-01-13,0.19
62,臺東,3,臭氧,O3,ppb,2024-01-13,35.3
62,臺東,4,懸浮微粒,PM10,μg/m3,2024-01-13,13
62,臺東,5,氮氧化物,NOx,ppb,2024-01-13,4.5
62,臺東,6,一氧化氮,NO,ppb,2024-01-13,0.6
62,臺東,7,二氧化氮,NO2,ppb,2024-01-13,3.8
62,臺東,8,總碳氫化物,THC,ppm,2024-01-13,2.04
62,臺東,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.03
62,臺東,10,風速,WIND_SPEED,m/sec,2024-01-13,1.9
62,臺東,14,溫度,AMB_TEMP,℃,2024-01-13,19.3
62,臺東,31,甲烷,CH4,ppm,2024-01-13,2
62,臺東,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,8.5
62,臺東,38,相對濕度,RH,%,2024-01-13,71
62,臺東,143,小時風速值,WS_HR,m/sec,2024-01-13,1.6
63,花蓮,1,二氧化硫,SO2,ppb,2024-01-13,0.8
63,花蓮,2,一氧化碳,CO,ppm,2024-01-13,0.25
63,花蓮,3,臭氧,O3,ppb,2024-01-13,25.7
63,花蓮,4,懸浮微粒,PM10,μg/m3,2024-01-13,12
63,花蓮,5,氮氧化物,NOx,ppb,2024-01-13,6.1
63,花蓮,6,一氧化氮,NO,ppb,2024-01-13,1
63,花蓮,7,二氧化氮,NO2,ppb,2024-01-13,5
63,花蓮,8,總碳氫化物,THC,ppm,2024-01-13,2.02
63,花蓮,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.04
63,花蓮,10,風速,WIND_SPEED,m/sec,2024-01-13,1.7
63,花蓮,14,溫度,AMB_TEMP,℃,2024-01-13,18.1
63,花蓮,31,甲烷,CH4,ppm,2024-01-13,1.97
63,花蓮,32,降雨強度,RAIN_INT,㎜,2024-01-13,0
63,花蓮,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,9.4
63,花蓮,38,相對濕度,RH,%,2024-01-13,72
63,花蓮,143,小時風速值,WS_HR,m/sec,2024-01-13,1.5
64,陽明,1,二氧化硫,SO2,ppb,2024-01-13,1.1
64,陽明,2,一氧化碳,CO,ppm,2024-01-13,0.15
64,陽明,3,臭氧,O3,ppb,2024-01-13,45.3
64,陽明,4,懸浮微粒,PM10,μg/m3,2024-01-13,6
64,陽明,5,氮氧化物,NOx,ppb,2024-01-13,2.3
64,陽明,6,一氧化氮,NO,ppb,2024-01-13,0.5
64,陽明,7,二氧化氮,NO2,ppb,2024-01-13,1.7
64,陽明,10,風速,WIND_SPEED,m/sec,2024-01-13,3.3
64,陽明,14,溫度,AMB_TEMP,℃,2024-01-13,11.6
64,陽明,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,6.6
64,陽明,38,相對濕度,RH,%,2024-01-13,93
65,宜蘭,1,二氧化硫,SO2,ppb,2024-01-13,1
65,宜蘭,2,一氧化碳,CO,ppm,2024-01-13,0.2
65,宜蘭,3,臭氧,O3,ppb,2024-01-13,31
65,宜蘭,4,懸浮微粒,PM10,μg/m3,2024-01-13,11
65,宜蘭,5,氮氧化物,NOx,ppb,2024-01-13,5.3
65,宜蘭,6,一氧化氮,NO,ppb,2024-01-13,0.8
65,宜蘭,7,二氧化氮,NO2,ppb,2024-01-13,4.4
65,宜蘭,8,總碳氫化物,THC,ppm,2024-01-13,2.09
65,宜蘭,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-13,0.05
65,宜蘭,10,風速,WIND_SPEED,m/sec,2024-01-13,1
65,宜蘭,14,溫度,AMB_TEMP,℃,2024-01-13,19
65,宜蘭,31,甲烷,CH4,ppm,2024-01-13,2.04
65,宜蘭,33,細懸浮微粒,PM2.5,μg/m3,2024-01-13,7.1
65,宜蘭,38,相對濕度,RH,%,2024-01-13,67
65,宜蘭,143,小時風速值,WS_HR,m/sec,2024-01-13,0.6
66,冬山,1,二氧化硫,SO2,ppb,2024-01-13,0.9
66,冬山,2,一氧化碳,CO,ppm,2024-01-13,0.21
66,冬山,3,臭氧,O3,ppb,2024-01-13,29.2
66,冬山,4,懸浮微粒,PM10,μg/m3,2024-01-13,15
